screen_name,user_name,status_id,url,title,published_date,geoLocation
"ixtweet","Believer🔬","1054077580536614916","Not Available","@BrianKempGA 👀 watching you for crime, fraud and voter suppression.","null","Sun Oct 21 14:30:53 EDT 2018",
"pat3871","patriciafarrell","1054077582969368576","Not Available","GOP voter fraud in broad daylight - exhibit no. 258 involving @BrianKempGA, provided by @Greg_Palast.
@ajplus

"Can democracy survive? Only if investigative journalism does."
- @WalterVRobinson, Editor at large @BostonGlobe & Donald W. Reynolds Visiting Professor @Cronkite_ASU https://t.co/RqDeTa3Af5","null","Sun Oct 21 14:30:54 EDT 2018",
"sarahtoole04","𝐒𝐀𝐑𝐀𝐇","1054077591538286594","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:30:56 EDT 2018",
"VernonLLindsay2","Vernon L Lindsay","1054077603211079680","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:30:59 EDT 2018",
"sarahtoole04","𝐒𝐀𝐑𝐀𝐇","1054077609846411265","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:31:00 EDT 2018",
"sarahtoole04","𝐒𝐀𝐑𝐀𝐇","1054077628339142656","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:31:05 EDT 2018",
"mmyscakes","marlene4TRUMP","1054077634932547587","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 14:31:06 EDT 2018",
"sarahtoole04","𝐒𝐀𝐑𝐀𝐇","1054077645137305600","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:31:09 EDT 2018",
"sarahtoole04","𝐒𝐀𝐑𝐀𝐇","1054077658760445952","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:31:12 EDT 2018",
"sarahtoole04","𝐒𝐀𝐑𝐀𝐇","1054077667568484352","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:31:14 EDT 2018",
"jeeastwood63","jee","1054077743913230336","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:31:32 EDT 2018",
"jeeastwood63","jee","1054077771239047168","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:31:39 EDT 2018",
"Atr631","A.T.R.","1054077774183522304","Not Available","@bfs465 @JohnJHarwood @BrianKempGA When you're too simple minded and agenda driven to understand the simple difference between someone being anti #Illegal Immigration and anti Immigration the conversation is surely over. 
Enjoy your bubble.","null","Sun Oct 21 14:31:39 EDT 2018",
"KC4TVZ","Todd","1054077780432953344","Not Available","@BrianKempGA @torithompson_ @kennesawstate @IngrahamAngle https://t.co/W02pc9uYsw","null","Sun Oct 21 14:31:41 EDT 2018",
"jeeastwood63","jee","1054077784430182400","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:31:42 EDT 2018",
"jeeastwood63","jee","1054077801266069505","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:31:46 EDT 2018",
"jeeastwood63","jee","1054077817842032641","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:31:50 EDT 2018",
"sylvia_esme","bibliophile","1054077819658080259","Not Available","It takes an hour to get somewhere that would normally take 15 minutes because Republicans refuse to fund mass transit. https://t.co/ZD7U8fTjhX","null","Sun Oct 21 14:31:50 EDT 2018",
"bfs465","Dr Lou","1054077832295526400","Not Available","@Baldylocks13 @JohnJHarwood @BrianKempGA Bullshit. Get that right off Fox; off of Breitbart; SInclair; Limbaugh; Levin..those aligned, did you?","null","Sun Oct 21 14:31:53 EDT 2018",
"jeeastwood63","jee","1054077833163751426","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:31:53 EDT 2018",
"jeeastwood63","jee","1054077847877443591","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:31:57 EDT 2018",
"mikepetack","mike Petack","1054077849773228033","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:31:57 EDT 2018",
"jeeastwood63","jee","1054077875794731009","Not Available","@realDonaldTrump @BrianKempGA 8/  retire its antiquated touch-screen voting machines. Four days later the election servers were wiped clean.
8. 2018 around 53,000 voters (nearly 70% of them African-Americans) had their registrations placed on hold because of a mismatch with drivers license or social security","null","Sun Oct 21 14:32:04 EDT 2018",
"JackRabbit76","Jack Cagle Q","1054077876889370624","Not Available","@SarahLies4Trump @realDonaldTrump @BrianKempGA https://t.co/ajNfXnftfH","null","Sun Oct 21 14:32:04 EDT 2018",
"jeeastwood63","jee","1054077891187822595","Not Available","@realDonaldTrump @BrianKempGA 9/  information. The exact match checks disproportionately and negatively impact the ability of voting-eligible African-American, Latino and Asian-American applicants. 

IF NOTHING IS DONE RIGHT AWAY ABOUT KEMP I WILL KNOW THIS TWEET IS NOTHING BUT A SHOW FOR MIDTERMS AND A LIE!","null","Sun Oct 21 14:32:07 EDT 2018",
"mikepetack","mike Petack","1054077894794846209","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:32:08 EDT 2018",
"heysyd","🌊  Syd's Soapbox 🇺🇸","1054077919645982720","Not Available","Week 101. The photo is GA -people waiting 3 hours in line 3 weeks before the election to vote because of efforts by their SoS @BrianKempGA running for gov, to steal their vote.  On top of the other 159 not normal items this week, how is this democracy?!
https://t.co/w6RXE0iJqk","null","Sun Oct 21 14:32:14 EDT 2018",
"KC4TVZ","Todd","1054077921600684032","Not Available","@BrianKempGA @torithompson_ @kennesawstate #FastFoodAbrams
🍟🍕🍔🍩🍫🍰
Zero Credibility! 

@IngrahamAngle
said it best!

Another Leftist Lie:Dem gubernatorial candidate Abrams accuses GOP foe 
@BrianKempGA
of voter suppression as GA breaks voter-registration record.
https://t.co/3v8fN5dn3f","null","Sun Oct 21 14:32:14 EDT 2018",
"RadIS","Michael Moore","1054077948381282305","https://t.co/94ciD32b7i","@niinoshdelsarto @RepSwalwell False: The Lawyers’ Committee for Civil Rights Under Law settled a lawsuit on Feb 10, 2017 in Atlanta which challenged Georgia’s exact-match voter registration verification scheme. https://t.co/94ciD32b7i… So this claim is disingenuous @BrianKempGA @thehill #GOP @AP","null","Sun Oct 21 14:32:21 EDT 2018",
"mikepetack","mike Petack","1054077952701489152","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:32:22 EDT 2018",
"jeeastwood63","jee","1054077962537050112","Not Available","@realDonaldTrump Myth of Voter Fraud

VOTER SUPPRESSION IS STEALING PEOPLE'S VOTES .@BrianKempGA
.@KrisKobach1787 What's the Penalty for that?  #GaPol
https://t.co/mG6p91Yjam","null","Sun Oct 21 14:32:24 EDT 2018",
"CommanderKeif","Deep State Commander","1054077966009815040","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:32:25 EDT 2018",
"jeeastwood63","jee","1054077992484376576","Not Available","@deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 Deliberately suppressing the votes of American citizens legally eligible to cast a ballot is the worst type of fraud. Republicans practice it on a massive scale while diverting their base to the minimal # of cases where a single illegal vote is cast.","null","Sun Oct 21 14:32:31 EDT 2018",
"bjsbook","Noodle Appell","1054078010247262209","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:32:36 EDT 2018",
"PurlLeslie","VOTE BLUE November 6th!! 🌊🇺🇸🌊","1054078084662484992","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:32:53 EDT 2018",
"jlstroud68","John Stroud","1054078149305290753","Not Available","@realDonaldTrump If ur watching for voter fraud & ur going to punish "cheaters," you need to take action against @BrianKempGA now! He purged over 340,000 names from Georgia's voter rolls on the grounds the voters had moved.  BUT THEY HADN'T MOVED. That's YUGE fraud. https://t.co/6IkEOonlTV","null","Sun Oct 21 14:33:09 EDT 2018",
"VoterGeorgia","Georgia Voter","1054078150102208512","Not Available","@JillianInc @BrianKempGA @torithompson_ @kennesawstate Aaaaand my tweet was reported.  Amazing. 🙄","null","Sun Oct 21 14:33:09 EDT 2018",
